3996.37951,0.9998
3994.45076,0.9998
3992.52201,0.9998
3990.59325,0.9998
3988.6645,0.9998
3986.73574,0.9998
3984.80699,0.9998
3982.87823,0.9998
3980.94948,0.9998
3979.02072,0.9998
3977.09197,0.9998
3975.16321,0.9998
3973.23446,0.9998
3971.3057,0.99981
3969.37695,0.99978
3967.4482,0.99971
3965.51944,0.99964
3963.59069,0.99955
3961.66193,0.99944
3959.73318,0.99932
3957.80442,0.9992
3955.87567,0.99912
3953.94691,0.99908
3952.01816,0.99907
3950.0894,0.99906
3948.16065,0.99904
3946.2319,0.999
3944.30314,0.99895
3942.37439,0.99891
3940.44563,0.99892
3938.51688,0.99899
3936.58812,0.99909
3934.65937,0.99919
3932.73061,0.99927
3930.80186,0.99933
3928.8731,0.99939
3926.94435,0.99946
3925.01559,0.99953
3923.08684,0.99958
3921.15809,0.99958
3919.22933,0.99951
3917.30058,0.99943
3915.37182,0.99935
3913.44307,0.99928
3911.51431,0.99925
3909.58556,0.99927
3907.6568,0.99931
3905.72805,0.99933
3903.79929,0.99933
3901.87054,0.99929
3899.94178,0.99925
3898.01303,0.99922
3896.08428,0.99924
3894.15552,0.99927
3892.22677,0.99929
3890.29801,0.9993
3888.36926,0.99934
3886.4405,0.99936
3884.51175,0.99937
3882.58299,0.99937
3880.65424,0.99937
3878.72548,0.99935
3876.79673,0.99929
3874.86798,0.9992
3872.93922,0.9991
3871.01047,0.99904
3869.08171,0.99901
3867.15296,0.999
3865.2242,0.99901
3863.29545,0.99902
3861.36669,0.99903
3859.43794,0.99905
3857.50918,0.99909
3855.58043,0.99915
3853.65167,0.99922
3851.72292,0.99929
3849.79417,0.99937
3847.86541,0.99944
3845.93666,0.9995
3844.0079,0.99954
3842.07915,0.99956
3840.15039,0.99957
3838.22164,0.99955
3836.29288,0.99949
3834.36413,0.99943
3832.43537,0.99936
3830.50662,0.99929
3828.57786,0.99923
3826.64911,0.99919
3824.72036,0.99917
3822.7916,0.99915
3820.86285,0.99914
3818.93409,0.99915
3817.00534,0.99918
3815.07658,0.99922
3813.14783,0.99928
3811.21907,0.99936
3809.29032,0.99944
3807.36156,0.99949
3805.43281,0.99952
3803.50406,0.99954
3801.5753,0.99957
3799.64655,0.99959
3797.71779,0.99961
3795.78904,0.99964
3793.86028,0.99965
3791.93153,0.99962
3790.00277,0.99958
3788.07402,0.99956
3786.14526,0.99955
3784.21651,0.99955
3782.28775,0.99954
3780.359,0.99955
3778.43025,0.99957
3776.50149,0.9996
3774.57274,0.99961
3772.64398,0.9996
3770.71523,0.99958
3768.78647,0.99956
3766.85772,0.99953
3764.92896,0.99949
3763.00021,0.99944
3761.07145,0.9994
3759.1427,0.99939
3757.21395,0.99941
3755.28519,0.99943
3753.35644,0.99942
3751.42768,0.99939
3749.49893,0.99935
3747.57017,0.99931
3745.64142,0.99928
3743.71266,0.99928
3741.78391,0.99926
3739.85515,0.99922
3737.9264,0.99916
3735.99764,0.9991
3734.06889,0.99906
3732.14014,0.99905
3730.21138,0.99905
3728.28263,0.99904
3726.35387,0.99904
3724.42512,0.99909
3722.49636,0.99915
3720.56761,0.99918
3718.63885,0.99921
3716.7101,0.99926
3714.78134,0.99935
3712.85259,0.99944
3710.92383,0.9995
3708.99508,0.99952
3707.06633,0.99954
3705.13757,0.99957
3703.20882,0.99961
3701.28006,0.99966
3699.35131,0.99971
3697.42255,0.99973
3695.4938,0.99971
3693.56504,0.99967
3691.63629,0.99963
3689.70753,0.9996
3687.77878,0.99959
3685.85003,0.9996
3683.92127,0.99962
3681.99252,0.99965
3680.06376,0.99968
3678.13501,0.99971
3676.20625,0.99976
3674.2775,0.99983
3672.34874,0.9999
3670.41999,0.99994
3668.49123,0.99994
3666.56248,0.99991
3664.63372,0.99985
3662.70497,0.99979
3660.77622,0.99974
3658.84746,0.99971
3656.91871,0.9997
3654.98995,0.99969
3653.0612,0.99968
3651.13244,0.99964
3649.20369,0.99958
3647.27493,0.99953
3645.34618,0.9995
3643.41742,0.99949
3641.48867,0.99948
3639.55991,0.99947
3637.63116,0.99948
3635.70241,0.99951
3633.77365,0.99957
3631.8449,0.99964
3629.91614,0.99971
3627.98739,0.99976
3626.05863,0.99977
3624.12988,0.99974
3622.20112,0.9997
3620.27237,0.99965
3618.34361,0.99959
3616.41486,0.99955
3614.48611,0.99954
3612.55735,0.99957
3610.6286,0.99961
3608.69984,0.99961
3606.77109,0.99958
3604.84233,0.99955
3602.91358,0.99953
3600.98482,0.99952
3599.05607,0.99953
3597.12731,0.99953
3595.19856,0.99951
3593.2698,0.99949
3591.34105,0.99946
3589.4123,0.99941
3587.48354,0.99935
3585.55479,0.99927
3583.62603,0.99917
3581.69728,0.99903
3579.76852,0.99888
3577.83977,0.99873
3575.91101,0.99859
3573.98226,0.99845
3572.0535,0.99831
3570.12475,0.99819
3568.196,0.99807
3566.26724,0.99793
3564.33849,0.99777
3562.40973,0.9976
3560.48098,0.99745
3558.55222,0.99732
3556.62347,0.99722
3554.69471,0.99715
3552.76596,0.9971
3550.8372,0.99703
3548.90845,0.99695
3546.97969,0.99684
3545.05094,0.9967
3543.12219,0.99654
3541.19343,0.99636
3539.26468,0.99618
3537.33592,0.99599
3535.40717,0.99579
3533.47841,0.99561
3531.54966,0.99543
3529.6209,0.99526
3527.69215,0.99509
3525.76339,0.99491
3523.83464,0.99471
3521.90588,0.99449
3519.97713,0.99425
3518.04838,0.99401
3516.11962,0.99379
3514.19087,0.9936
3512.26211,0.99343
3510.33336,0.99329
3508.4046,0.99316
3506.47585,0.99299
3504.54709,0.9928
3502.61834,0.99258
3500.68958,0.99234
3498.76083,0.99209
3496.83208,0.99183
3494.90332,0.99157
3492.97457,0.99132
3491.04581,0.99107
3489.11706,0.99083
3487.1883,0.99056
3485.25955,0.99029
3483.33079,0.99003
3481.40204,0.98978
3479.47328,0.98951
3477.54453,0.98921
3475.61577,0.98889
3473.68702,0.98857
3471.75827,0.98828
3469.82951,0.988
3467.90076,0.98774
3465.972,0.98746
3464.04325,0.98718
3462.11449,0.98691
3460.18574,0.98664
3458.25698,0.98636
3456.32823,0.98605
3454.39947,0.98572
3452.47072,0.98541
3450.54196,0.98511
3448.61321,0.9848
3446.68446,0.98449
3444.7557,0.98419
3442.82695,0.98389
3440.89819,0.98359
3438.96944,0.98329
3437.04068,0.98301
3435.11193,0.98271
3433.18317,0.9824
3431.25442,0.98208
3429.32566,0.98178
3427.39691,0.98148
3425.46816,0.98119
3423.5394,0.98091
3421.61065,0.98063
3419.68189,0.98036
3417.75314,0.9801
3415.82438,0.97987
3413.89563,0.97964
3411.96687,0.97942
3410.03812,0.97921
3408.10936,0.97902
3406.18061,0.97885
3404.25185,0.97867
3402.3231,0.97849
3400.39435,0.97831
3398.46559,0.97811
3396.53684,0.9779
3394.60808,0.97768
3392.67933,0.97747
3390.75057,0.97725
3388.82182,0.97702
3386.89306,0.97679
3384.96431,0.97657
3383.03555,0.97636
3381.1068,0.97618
3379.17805,0.97599
3377.24929,0.97579
3375.32054,0.97556
3373.39178,0.97531
3371.46303,0.97506
3369.53427,0.97484
3367.60552,0.9746
3365.67676,0.97435
3363.74801,0.97409
3361.81925,0.97383
3359.8905,0.97358
3357.96174,0.97331
3356.03299,0.97303
3354.10424,0.97273
3352.17548,0.97244
3350.24673,0.9722
3348.31797,0.97201
